;pred;obs;;pred;;obs
2109;0,681613445;0,732163991;;345582,8842;;370100
271;0,547815979;0,733607284;;280690,8452;;370800
193;0,827028215;0,735050577;;416109,3383;;371499,9999
1556;0,552976251;0,735256762;;283193,5875;;371600,0001
132;0,757426322;0,736081501;;382352,2808;;372000,0001
2071;0,714928806;0,736081501;;361740,9007;;372000,0001
1800;0,634184957;0,737318609;;322579,9723;;372600
2241;0,752156436;0,738349533;;379796,376;;373100,0002
63;0,61304754;0,738968087;;312328,2831;;373400,0001
2854;0,751570404;0,739380456;;379512,1489;;373599,9999
868;0,839233696;0,741854673;;422029,0213;;374800,0001
421;0,454325467;0,742267042;;235347,7603;;374999,9999
854;0,650602818;0,742267042;;330542,6677;;374999,9999
967;0,479002416;0,742267042;;247316,1298;;374999,9999
3218;0,480510473;0,742267042;;248047,5405;;374999,9999
1892;0,776248813;0,742885596;;391481,2266;;375299,9998
1753;0,951140761;0,743091781;;476304,1715;;375400
27;0,675931275;0,743710335;;342827,0202;;375699,9999
3336;0,651337445;0,744122705;;330898,9634;;375900,0002
774;0,882115901;0,744328889;;442826,976;;375999,9998
2460;0,651463449;0,745565998;;330960,0757;;376600,0002
3200;0,699848354;0,745978367;;354426,8513;;376800
2376;0,861214399;0,748658768;;432689,7061;;378099,9998
3019;0,715721369;0,748658768;;362125,2953;;378099,9998
2836;0,617362261;0,748864953;;314420,9312;;378199,9999
85;0,652938247;0,750102061;;331675,3555;;378799,9998
2393;0,817308605;0,751751539;;411395,3079;;379599,9999
2321;0,699196339;0,752576278;;354110,6226;;380000
2623;0,568353832;0,753401017;;290651,7451;;380400
3287;0,767659128;0,754225756;;387315,2123;;380800,0001
3335;0,727525473;0,755050495;;367850,3093;;381200,0002
551;0,771325052;0,755256679;;389093,1928;;381299,9998
710;0,515995383;0,755256679;;265257,7929;;381299,9998
2038;0,52871567;0,756287603;;271427,1574;;381800
946;0,621787012;0,756906157;;316566,9442;;382100
3070;0,84759599;0,756906157;;426084,7502;;382100
1257;0,699936152;0,757524711;;354469,4334;;382399,9999
2713;0,534991324;0,759380374;;274470,8621;;383300,0002
2709;0,741848767;0,761236036;;374797,1356;;384199,9999
1581;0,675001442;0,761648406;;342376,0496;;384400,0002
1605;0,760009825;0,761648406;;383605,2853;;384400,0002
210;0,444290698;0,764328807;;230480,8769;;385700,0001
473;0,583371818;0,765153546;;297935,4985;;386100,0001
2571;0,81123513;0,76535973;;408449,6604;;386199,9998
1399;0,587882042;0,7657721;;300122,9661;;386400
824;0,856238902;0,766390654;;430276,5798;;386700
3315;0,94103682;0,766390654;;471403,74;;386700
2636;0,706464112;0,767215393;;357635,5072;;387100
905;0,335516989;0,767421578;;177725,4108;;387200,0002
1596;0,682556987;0,768040132;;346040,5037;;387500,0001
1735;0,775095284;0,76968961;;390921,7629;;388300,0002
2719;0,520614147;0,770101979;;267497,9026;;388500
2772;0,780967832;0,772988565;;393769,9603;;389900
2714;0,697224498;0,77319475;;353154,2759;;390000,0001
2191;0,944197237;0,773400934;;472936,5486;;390099,9998
1433;0,765358269;0,774225673;;386199,2913;;390499,9999
855;0,648117244;0,774844227;;329337,1597;;390799,9998
1651;0,237912253;0,774844227;;130386,9183;;390799,9998
631;0,843613565;0,779380291;;424153,2662;;392999,9999
1182;0,535346448;0,779586476;;274643,0982;;393100
1071;0,865971923;0,781854508;;434997,1145;;394200,0001
1665;0,687907875;0,784534909;;348635,695;;395499,9999
1022;0,614052057;0,786390572;;312815,4759;;396400,0002
1495;0,689562619;0,786390572;;349438,2492;;396400,0002
2845;0,766661525;0,78721531;;386831,3728;;396799,9998
3280;0,807484448;0,788452419;;406630,5722;;397400,0001
1464;0,581325591;0,788864788;;296943,0741;;397599,9999
133;0,600890517;0,789483342;;306432,1026;;397899,9998
442;0,636217058;0,793813221;;323565,5454;;399999,9998
915;0,711872041;0,793813221;;360258,3637;;399999,9998
2030;0,70520097;0,793813221;;357022,8809;;399999,9998
2750;0,570997417;0,793813221;;291933,8892;;399999,9998
2451;0,851376712;0,79463796;;427918,4082;;400399,9999
58;0,8258636;0,795875069;;415544,4976;;401000,0002
801;0,777734399;0,799792578;;392201,7389;;402899,9999
1488;0,649746358;0,801442056;;330127,2833;;403700
961;0,893303514;0,802679164;;448252,9907;;404299,9999
3377;0,785150349;0,802679164;;395798,4896;;404299,9999
2699;0,569553316;0,803091534;;291233,4972;;404500,0002
32;0,449410349;0,804947196;;232963,9181;;405400
2202;0,856446385;0,80597812;;430377,2098;;405900,0002
2469;0,975179493;0,806596674;;487963,0047;;406200,0001
2175;0,665354073;0,806802859;;337697,0561;;406300,0002
2829;0,725288808;0,806802859;;366765,5226;;406300,0002
273;0,669198155;0,807215228;;339561,4438;;406500
2515;0,885495484;0,807833782;;444466,0807;;406799,9999
128;0,595930696;0,809277075;;304026,5792;;407499,9999
1359;0,809171498;0,811338922;;407448,7948;;408499,9998
900;0,565885842;0,813813139;;289454,7651;;409700
1394;0,589201212;0,813813139;;300762,7662;;409700
552;0,630318642;0,814431693;;320704,8018;;410000
2084;0,635631919;0,815874986;;323281,7519;;410700
1098;0,775273502;0,817112094;;391008,199;;411299,9998
2490;0,965178132;0,818143018;;483112,3244;;411800
1468;0,849609315;0,819586311;;427061,2172;;412500
2969;0,838990629;0,819586311;;421911,1329;;412500
2279;0,917994857;0,81999868;;460228,3416;;412699,9998
3290;0,888418734;0,823503821;;445883,8629;;414400,0002
925;0,955343068;0,826596591;;478342,2985;;415899,9998
1261;0,497307926;0,827008961;;256194,3389;;416100,0001
2356;0,844266653;0,828246069;;424470,0153;;416700
2398;0,951645911;0,828246069;;476549,17;;416700
305;0,822110951;0,829483177;;413724,4554;;417299,9998
1061;0,860001922;0,830514101;;432101,652;;417800
2225;0,309621692;0,831751209;;165166,1397;;418399,9999
2185;0,856728315;0,832575948;;430513,9464;;418799,9999
758;0,820410132;0,834431611;;412899,555;;419700,0002
962;0,869877696;0,83484398;;436891,4223;;419900
171;0,423494369;0,835050165;;220394,6159;;420000,0001
3214;0,690463305;0,835256349;;349875,0836;;420099,9998
1128;0,868808568;0,836699642;;436372,8929;;420799,9998
2157;0,546491981;0,839586229;;280048,7036;;422200,0002
371;0,735750616;0,841441891;;371839,5201;;423100
1194;0,548689067;0,845359401;;281114,295;;425000,0002
2759;0,802575469;0,850720203;;404249,7076;;427599,9999
1934;0,681005597;0,858555222;;345288,0766;;431399,9998
2953;0,950333893;0,859379961;;475912,8389;;431799,9998
2082;0,776725769;0,86061707;;391712,5514;;432400,0002
2409;0,806954205;0,860823254;;406373,4034;;432499,9998
605;0,66616255;0,862472732;;338089,1693;;433300
182;0,695950329;0,865977872;;352536,3016;;434999,9999
2792;0,778966367;0,866184057;;392799,246;;435100
2210;0,614410162;0,866390242;;312989,1574;;435200,0002
2028;0,65637809;0,867421165;;333343,6866;;435699,9999
2940;0,656936884;0,868245904;;333614,7026;;436099,9999
1045;0,831888497;0,868864458;;418466,5848;;436399,9999
1171;0,572614551;0,870926305;;292718,2023;;437399,9998
1988;0,666928649;0,870926305;;338460,7286;;437399,9998
3126;0,774489462;0,876493293;;390627,9382;;440100,0001
652;0,672709346;0,876905662;;341264,3781;;440299,9999
1920;0,791302681;0,878142771;;398782,3829;;440900,0002
1974;0,861384213;0,878142771;;432772,0661;;440900,0002
3007;0,768780649;0,87855514;;387859,1522;;441100
2385;0,615430593;0,881854095;;313484,0687;;442699,9998
2139;0,824864089;0,882266465;;415059,7331;;442900,0001
3306;0,644308925;0,882266465;;327490,1171;;442900,0001
1529;0,691500545;0,883709758;;350378,1471;;443600
3346;0,72043246;0,88556542;;364410,1841;;444499,9998
2616;0,851727426;0,889895299;;428088,5051;;446599,9998
1515;0,642261326;0,890307669;;326497,0278;;446800,0001
2368;0,662064672;0,891544777;;336101,6898;;447399,9999
109;0,531240106;0,89690558;;272651,5137;;450000,0001
394;0,470261425;0,89690558;;243076,7315;;450000,0001
651;0,547395766;0,89690558;;280487,0412;;450000,0001
919;0,501453161;0,89690558;;258204,7861;;450000,0001
1595;0,369905025;0,89690558;;194403,6768;;450000,0001
2056;0,515088499;0,89690558;;264817,952;;450000,0001
2086;0,757392168;0,89690558;;382335,7163;;450000,0001
2131;0,470584542;0,89690558;;243233,4438;;450000,0001
2589;0,800601065;0,89690558;;403292,1178;;450000,0001
2613;0,508022606;0,89690558;;261390,9801;;450000,0001
487;0,908216119;0,897730319;;455485,6341;;450400,0002
1656;0,936655462;0,898348873;;469278,7723;;450700,0001
3362;0,91764766;0,902266382;;460059,9503;;452599,9998
1367;0,918702781;0,903297306;;460571,6863;;453100
2534;0,949847162;0,90391586;;475676,7732;;453399,9999
2826;0,650314391;0,909482847;;330402,7801;;456099,9998
2233;0,622039557;0,909895217;;316689,429;;456300
1188;0,828656614;0,910513771;;416899,115;;456600
1671;0,884693623;0,911750879;;444077,1763;;457199,9998
2416;0,723920465;0,912987988;;366101,8731;;457800,0002
3366;0,84224391;0,914431281;;423488,9808;;458500,0001
736;0,719301581;0,914637465;;363861,7056;;458599,9998
3319;0,730889201;0,917524051;;369481,7243;;459999,9998
777;0,675157607;0,919792083;;342451,7895;;461099,9998
3000;0,820881784;0,923503408;;413128,307;;462899,9999
281;0,596492887;0,924946701;;304299,243;;463599,9999
1403;0,871962905;0,925152886;;437902,7528;;463700
2005;0,647548139;0,926389994;;329061,1426;;464299,9999
1154;0,821852684;0,929482765;;413599,1955;;465800
1807;0,840307117;0,929482765;;422549,6321;;465800
3086;0,797748923;0,934018829;;401908,8233;;468000,0001
1387;0,929871738;0,935668307;;465988,6527;;468800,0002
2736;0,941274464;0,936286861;;471518,9977;;469100,0002
1542;0,895321846;0,937730154;;449231,886;;469800,0002
3024;0,947861612;0,937936338;;474713,7775;;469899,9998
2531;0,965895474;0,939173447;;483460,2367;;470500,0001
2555;0,839033306;0,947833205;;421931,8313;;474700,0001
2407;0,570057034;0,948451759;;291477,8018;;475000
3353;0,925520301;0,952369269;;463878,197;;476900,0002
563;0,965899289;0,952781638;;483462,0868;;477100
694;0,692649901;0,953194007;;350935,5872;;477299,9998
111;0,870559573;0,953812562;;437222,1341;;477600,0002
294;0,915338695;0,957730071;;458940,0978;;479499,9999
2806;0,842466533;0,95896718;;423596,9535;;480100,0002
614;0,675533652;0,959998103;;342634,1724;;480600
424;0,562488437;0,960410473;;287807,0168;;480800,0002
2053;0,959842622;0,96556509;;480524,5915;;483299,9998
2262;0,766099811;0,96556509;;386558,9403;;483299,9998
935;0,87602514;0,966183645;;439872,9451;;483600,0002
1140;0,836528957;0,967214568;;420717,2171;;484099,9999
3247;0,78832674;0,968245492;;397339,0457;;484600,0001
1253;0,636700571;0,969070231;;323800,0501;;485000,0002
1977;0,666695356;0,969688785;;338347,5812;;485300,0001
1027;0,487306833;0,972781556;;251343,7887;;486800,0002
3080;0,976888716;0,973606294;;488791,9811;;487199,9998
3213;0,402577192;0,977111435;;210249,7431;;488900,0002
2184;0,312054634;0,978554728;;166346,1216;;489600,0002
1713;0,65170157;0,981853683;;331075,5646;;491200
2652;0,989494979;0,990925811;;494906,044;;495600,0002
1197;0,793312967;0,991750549;;399757,3755;;495999,9998
1642;0,848998666;0,998142276;;426765,0509;;499100,0001
620;0,7553702;0,999997938;;381355,0576;;499999,9999
1708;0,359802157;0,999997938;;189503,7656;;499999,9999
2197;0,4157601;0,999997938;;216643,48;;499999,9999
2337;0,732938468;0,999997938;;370475,6231;;499999,9999
2353;0,698007286;0,999997938;;353533,9295;;499999,9999
2406;0,772459328;0,999997938;;389643,3191;;499999,9999
2608;0,862161398;0,999997938;;433149,0023;;499999,9999
3044;0,776706457;0,999997938;;391703,1851;;499999,9999
3304;0,694275975;0,999997938;;351724,2365;;499999,9999
39;0,942360342;1;;472045,6504;;500001
40;0,898240149;1;;450647,2688;;500001
52;0,9658373;1;;483432,0221;;500001
61;0,950011373;1;;475756,4157;;500001
82;0,99463439;1;;497398,6684;;500001
88;0,750022769;1;;378761,543;;500001
93;0,89210099;1;;447669,7643;;500001
122;0,988222241;1;;494288,7635;;500001
123;0,990483761;1;;495385,605;;500001
145;0,676055372;1;;342887,2074;;500001
160;0,947303891;1;;474443,2818;;500001
172;0,890281856;1;;446787,4808;;500001
180;0,484177172;1;;249825,8969;;500001
188;0,938096046;1;;469977,4587;;500001
220;0,972815216;1;;486816,3252;;500001
232;0,862748444;1;;433433,7209;;500001
238;0,939860284;1;;470833,1176;;500001
240;0,959443569;1;;480331,0499;;500001
241;0,685234487;1;;347339,0967;;500001
256;0,961076558;1;;481123,0526;;500001
269;0,994946122;1;;497549,8591;;500001
287;0,979791462;1;;490199,8189;;500001
298;0,966350794;1;;483681,0677;;500001
300;0,993688107;1;;496939,719;;500001
317;0,991505086;1;;495880,9499;;500001
337;0,928304732;1;;465228,6516;;500001
343;0,960551143;1;;480868,2253;;500001
348;0,960227251;1;;480711,1372;;500001
368;0,911484659;1;;457070,8824;;500001
380;0,863152146;1;;433629,5173;;500001
381;0,994461;1;;497314,5739;;500001
383;0,987341166;1;;493861,44;;500001
402;0,982671261;1;;491596,5268;;500001
415;0,682464302;1;;345995,5512;;500001
439;0,82384783;1;;414566,8454;;500001
457;0,982425451;1;;491477,3087;;500001
486;0,925762653;1;;463995,7384;;500001
509;0,482418388;1;;248972,8831;;500001
541;0,783949614;1;;395216,1305;;500001
545;0,97300756;1;;486909,6125;;500001
560;0,979820132;1;;490213,7238;;500001
590;0,854129314;1;;429253,4258;;500001
613;0,474324077;1;;245047,1262;;500001
645;0,949538469;1;;475527,0567;;500001
660;0,971406221;1;;486132,9602;;500001
666;0,824460387;1;;414863,9367;;500001
683;0,558931649;1;;286081,9675;;500001
765;0,919079483;1;;460754,3872;;500001
820;0,789564848;1;;397939,5304;;500001
834;0,961671352;1;;481411,5293;;500001
837;0,903776824;1;;453332,5674;;500001
850;0,879338622;1;;441479,9904;;500001
890;0,898473203;1;;450760,3005;;500001
921;0,934353769;1;;468162,4466;;500001
934;0,877877891;1;;440771,5329;;500001
944;0,996037662;1;;498079,2582;;500001
950;0,568547666;1;;290745,7551;;500001
991;0,994956553;1;;497554,9181;;500001
1007;0,867713153;1;;435841,6148;;500001
1014;0,734903038;1;;371428,443;;500001
1054;0,963928699;1;;482506,3471;;500001
1070;0,80737257;1;;406576,3112;;500001
1092;0,991078973;1;;495674,284;;500001
1136;0,796122909;1;;401120,2029;;500001
1184;0,894594193;1;;448878,9726;;500001
1219;0,922849953;1;;462583,073;;500001
1223;0,940203071;1;;470999,3697;;500001
1225;0,953968048;1;;477675,4113;;500001
1236;0,962251484;1;;481692,8944;;500001
1264;0,973525286;1;;487160,7106;;500001
1289;0,985810399;1;;493119,0152;;500001
1296;0,723707795;1;;365998,7281;;500001
1311;0,561337054;1;;287248,5938;;500001
1313;0,937263787;1;;469573,8111;;500001
1362;0,473373234;1;;244585,9654;;500001
1372;0,983064175;1;;491787,0908;;500001
1406;0,877576172;1;;440625,1987;;500001
1434;0,841692388;1;;423221,4916;;500001
1452;0,863365173;1;;433732,8358;;500001
1454;0,983990014;1;;492236,1246;;500001
1549;0,987850249;1;;494108,3464;;500001
1575;0,496194303;1;;255654,2294;;500001
1615;0,957880139;1;;479572,7833;;500001
1653;0,567899048;1;;290431,1742;;500001
1670;0,979895532;1;;490250,2929;;500001
1695;0,57560569;1;;294168,9111;;500001
1714;0,766016781;1;;386518,671;;500001
1726;0,976740718;1;;488720,2017;;500001
1775;0,884299219;1;;443885,8896;;500001
1794;0,989021838;1;;494676,5693;;500001
1810;0,982800841;1;;491659,3736;;500001
1816;0,905542672;1;;454189,0069;;500001
1830;0,862025142;1;;433082,9178;;500001
1852;0,757556736;1;;382415,5323;;500001
1882;0,938328207;1;;470090,0568;;500001
1894;0,971693814;1;;486272,4431;;500001
1905;0,990992725;1;;495632,4536;;500001
1917;0,820768535;1;;413073,3811;;500001
1924;0,774734557;1;;390746,8095;;500001
1942;0,962416887;1;;481773,1152;;500001
2004;0,883340001;1;;443420,6672;;500001
2027;0,664150655;1;;337113,3961;;500001
2058;0,924748003;1;;463503,6312;;500001
2063;0,968989074;1;;484960,639;;500001
2097;0,98261416;1;;491568,8326;;500001
2102;0,981644571;1;;491098,5801;;500001
2110;0,870150387;1;;437023,6781;;500001
2141;0,97221607;1;;486525,7382;;500001
2148;0,988621116;1;;494482,2183;;500001
2151;0,994613767;1;;497388,6661;;500001
2156;0,977209687;1;;488947,6527;;500001
2170;0,986160398;1;;493288,7651;;500001
2173;0,803674042;1;;404782,5178;;500001
2182;0,973790169;1;;487289,1794;;500001
2187;0,62318486;1;;317244,9033;;500001
2196;0,920305312;1;;461348,9168;;500001
2235;0,995468795;1;;497803,3567;;500001
2237;0,991369784;1;;495815,3279;;500001
2251;0,983417511;1;;491958,4597;;500001
2253;0,844556332;1;;424610,51;;500001
2261;0,790984035;1;;398627,8387;;500001
2266;0,949795067;1;;475651,5072;;500001
2284;0,942453623;1;;472090,892;;500001
2286;0,943354607;1;;472527,8709;;500001
2314;0,91864562;1;;460543,9632;;500001
2331;0,986896336;1;;493645,6968;;500001
2378;0,943945289;1;;472814,3529;;500001
2380;0,856926441;1;;430610,0378;;500001
2412;0,991870999;1;;496058,4184;;500001
2423;0,93898648;1;;470409,3209;;500001
2431;0,723576844;1;;365935,2164;;500001
2446;0,939375281;1;;470597,8902;;500001
2468;0,979542375;1;;490079,0108;;500001
2471;0,960426033;1;;480807,5466;;500001
2475;0,94020617;1;;471000,8729;;500001
2509;0,981859207;1;;491202,6792;;500001
2609;0,887002885;1;;445197,1734;;500001
2642;0,9759655;1;;488344,2194;;500001
2649;0,850967944;1;;427720,1546;;500001
2698;0,192699894;1;;108458,8341;;500001
2700;0,983059406;1;;491784,7782;;500001
2715;0,937496364;1;;469686,6116;;500001
2717;0,884349465;1;;443910,2594;;500001
2721;0,988950372;1;;494641,9082;;500001
2745;0,931340218;1;;466700,8682;;500001
2779;0,976400554;1;;488555,2216;;500001
2797;0,965844274;1;;483435,4044;;500001
2798;0,937963903;1;;469913,3689;;500001
2858;0,941617131;1;;471685,1919;;500001
2879;0,930461764;1;;466274,8166;;500001
2904;0,973646641;1;;487219,5681;;500001
2956;0,927461863;1;;464819,8583;;500001
2957;0,838599443;1;;421721,4073;;500001
2959;0,911361933;1;;457011,3601;;500001
3012;0,94091469;1;;471344,5067;;500001
3072;0,905626297;1;;454229,5653;;500001
3074;0,949598551;1;;475556,1963;;500001
3089;0,922512293;1;;462419,3071;;500001
3103;0,994903922;1;;497529,392;;500001
3111;0,915892899;1;;459208,8878;;500001
